gescal17,municipio,tipo_via,nombre_via,numero,cod_postal,uuii
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,10,14014,19
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,11,14014,14
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,12,14014,19
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,14,14014,19
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,16,14014,20
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,18,14014,18
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,22,14014,15
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,24,14014,16
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,26,14014,15
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,28,14014,15
14000200094900000,CORDOBA,CALLE,NUESTRA SEÑORA DE LA MERCED,30,14014,16
14000200095100000,CORDOBA,CALLE,NÚÑEZ DE BALBOA,1,14010,30
14000200095100000,CORDOBA,CALLE,NÚÑEZ DE BALBOA,3,14010,30
14000200095100000,CORDOBA,CALLE,NÚÑEZ DE BALBOA,4,14010,48
14000200095100000,CORDOBA,CALLE,NÚÑEZ DE BALBOA,6,14010,16
14000200095100000,CORDOBA,CALLE,NÚÑEZ DE BALBOA,8,14010,28
14000200095100000,CORDOBA,CALLE,NÚÑEZ DE BALBOA,13,14010,35
14000200095100000,CORDOBA,CALLE,NÚÑEZ DE BALBOA,15,14010,35
14000200095100000,CORDOBA,CALLE,NÚÑEZ DE BALBOA,17,14010,35
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,3,14009,6
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,4,14009,9
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,5,14009,8
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,6,14009,8
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,7,14009,22
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,9,14009,16
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,10,14009,15
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,11,14009,17
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,12,14009,18
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,13,14009,7
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,14,14009,7
14000200095500000,CORDOBA,CALLE,OBISPO CUBERO,15,14009,10
14000200095900000,CORDOBA,CALLE,PACO LEÓN,1,14014,43
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,1,14001,118
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,3,14001,11
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,7,14001,16
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,9,14001,6
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,13,14001,12
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,15,14001,14
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,17,14001,70
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,19,14001,28
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,21,14001,9
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,27,14001,27
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,47,14001,24
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,49,14001,23
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,51,14001,25
14000200096000000,CORDOBA,AVENIDA,DE LAS OLLERIAS,53,14001,26
14000200098000000,CORDOBA,TRAVIESA,PADRES MOHEDANO,1,14007,22
14000200098000000,CORDOBA,TRAVIESA,PADRES MOHEDANO,3,14007,22
14000200098000000,CORDOBA,TRAVIESA,PADRES MOHEDANO,5,14007,31
14000200099400000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PANTOJA,2,14010,33
14000200099400000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PANTOJA,4,14010,33
14000200099400000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PANTOJA,5,14010,32
14000200099400000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PANTOJA,6,14010,33
14000200099400000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PANTOJA,7,14010,32
14000200099400000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PANTOJA,9,14010,32
14000200101400000,CORDOBA,CALLE,PELAGIO,11,14010,4
14000200101400000,CORDOBA,CALLE,PELAGIO,13,14010,8
14000200101400000,CORDOBA,CALLE,PELAGIO,15,14010,8
14000200101400000,CORDOBA,CALLE,PELAGIO,21,14010,35
14000200102100000,CORDOBA,CALLE,PERIODISTA BALDOMERO MUÑOZ,1,14010,16
14000200102100000,CORDOBA,CALLE,PERIODISTA BALDOMERO MUÑOZ,3,14010,14
14000200102200000,CORDOBA,CALLE,PERIODISTA GAGO JIMÉNEZ,6,14010,16
14000200102300000,CORDOBA,CALLE,PERIODISTA GARCÍA NIELFA,1,14007,16
14000200102300000,CORDOBA,CALLE,PERIODISTA GARCÍA NIELFA,2,14007,16
14000200102300000,CORDOBA,CALLE,PERIODISTA GARCÍA NIELFA,4,14007,16
14000200102300000,CORDOBA,CALLE,PERIODISTA GARCÍA NIELFA,6,14007,16
14000200102400000,CORDOBA,CALLE,PERIODISTA GARCÍA PRIETO,1,14010,19
14000200102400000,CORDOBA,CALLE,PERIODISTA GARCÍA PRIETO,6,14010,69
14000200102400000,CORDOBA,CALLE,PERIODISTA GARCÍA PRIETO,8,14010,35
14000200102500000,CORDOBA,CALLE,PERIODISTA MIGUEL ORTIZ,2,14010,16
14000200102500000,CORDOBA,CALLE,PERIODISTA MIGUEL ORTIZ,4,14010,16
14000200103400000,CORDOBA,CALLE,PINTOR EL GRECO,2,14004,21
14000200103400000,CORDOBA,CALLE,PINTOR EL GRECO,4,14004,22
14000200103600000,CORDOBA,CALLE,PINTOR ESPINOSA,1,14004,20
14000200103600000,CORDOBA,CALLE,PINTOR ESPINOSA,3,14004,21
14000200103600000,CORDOBA,CALLE,PINTOR ESPINOSA,5,14004,20
14000200103600000,CORDOBA,CALLE,PINTOR ESPINOSA,7,14004,31
14000200103600000,CORDOBA,CALLE,PINTOR ESPINOSA,14,14004,34
14000200103700000,CORDOBA,CALLE,PINTOR GARCÍA GUIJO,2,14010,12
14000200103700000,CORDOBA,CALLE,PINTOR GARCÍA GUIJO,4,14010,18
14000200103700000,CORDOBA,CALLE,PINTOR GARCÍA GUIJO,6,14010,19
14000200103700000,CORDOBA,CALLE,PINTOR GARCÍA GUIJO,8,14010,19
14000200103700000,CORDOBA,CALLE,PINTOR GARCÍA GUIJO,10,14010,18
14000200103700000,CORDOBA,CALLE,PINTOR GARCÍA GUIJO,12,14010,8
14000200103900000,CORDOBA,CALLE,PINTOR LOSADA,2,14004,18
14000200103900000,CORDOBA,CALLE,PINTOR LOSADA,6,14004,20
14000200104600000,CORDOBA,CALLE,PINTOR MURILLO,1,14004,20
14000200104600000,CORDOBA,CALLE,PINTOR MURILLO,3,14004,20
14000200104600000,CORDOBA,CALLE,PINTOR MURILLO,5,14004,20
14000200104600000,CORDOBA,CALLE,PINTOR MURILLO,7,14004,20
14000200104900000,CORDOBA,CALLE,PINTOR PEDRO ROMANA,1,14007,28
14000200104900000,CORDOBA,CALLE,PINTOR PEDRO ROMANA,3,14007,45
14000200104900000,CORDOBA,CALLE,PINTOR PEDRO ROMANA,4,14007,24
14000200104900000,CORDOBA,CALLE,PINTOR PEDRO ROMANA,5,14007,8
14000200104900000,CORDOBA,CALLE,PINTOR PEDRO ROMANA,7,14007,8
14000200105300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),PINTOR RAFAEL ROMERO DE TORRES,1,14010,16
14000200105300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),PINTOR RAFAEL ROMERO DE TORRES,2,14010,16
14000200105300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),PINTOR RAFAEL ROMERO DE TORRES,3,14010,16
14000200105300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),PINTOR RAFAEL ROMERO DE TORRES,4,14010,15
14000200105300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),PINTOR RAFAEL ROMERO DE TORRES,5,14010,16
14000200105300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),PINTOR RAFAEL ROMERO DE TORRES,6,14010,16
14000200105700000,CORDOBA,CALLE,PINTOR SALO,4,14010,8
14000200105700000,CORDOBA,CALLE,PINTOR SALO,6,14010,6
14000200105700000,CORDOBA,CALLE,PINTOR SALO,8,14010,8
14000200105800000,CORDOBA,CALLE,PINTOR SOROLLA,1,14004,20
14000200105800000,CORDOBA,CALLE,PINTOR SOROLLA,3,14004,20
14000200105800000,CORDOBA,CALLE,PINTOR SOROLLA,5,14004,20
14000200105800000,CORDOBA,CALLE,PINTOR SOROLLA,7,14004,20
14000200105800000,CORDOBA,CALLE,PINTOR SOROLLA,9,14004,20
14000200106000000,CORDOBA,CALLE,PINTOR VELÁZQUEZ,3,14004,20
14000200106000000,CORDOBA,CALLE,PINTOR VELÁZQUEZ,5,14004,20
14000200106000000,CORDOBA,CALLE,PINTOR VELÁZQUEZ,7,14004,20
14000200106000000,CORDOBA,CALLE,PINTOR VELÁZQUEZ,9,14004,19
14000200106000000,CORDOBA,CALLE,PINTOR VELÁZQUEZ,11,14004,20
14000200106300000,CORDOBA,Pasaje,PLATERO ALCÁNTARA,1,14010,28
14000200106700000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PLATERO LEIVA,2,14010,42
14000200106700000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PLATERO LEIVA,3,14010,29
14000200106700000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PLATERO LEIVA,5,14010,17
14000200106700000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PLATERO LEIVA,6,14010,19
14000200106700000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PLATERO LEIVA,8,14010,20
14000200106700000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PLATERO LEIVA,10,14010,20
14000200106700000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PLATERO LEIVA,12,14010,43
14000200106700000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),PLATERO LEIVA,14,14010,57
14000200106800000,CORDOBA,CALLE,PLATERO LUCAS VALDÉS,3,14007,32
14000200106800000,CORDOBA,CALLE,PLATERO LUCAS VALDÉS,4,14007,9
14000200106800000,CORDOBA,CALLE,PLATERO LUCAS VALDÉS,6,14007,9
14000200106800000,CORDOBA,CALLE,PLATERO LUCAS VALDÉS,7,14007,31
14000200106800000,CORDOBA,CALLE,PLATERO LUCAS VALDÉS,8,14007,11
14000200106800000,CORDOBA,CALLE,PLATERO LUCAS VALDÉS,10,14007,19
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,1,14007,20
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,2,14007,20
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,3,14007,20
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,4,14007,20
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,5,14007,20
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,6,14007,20
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,7,14007,20
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,8,14007,20
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,9,14007,20
14000200107000000,CORDOBA,CALLE,PLATERO PEDRAJAS,10,14007,20
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,1,14007,15
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,2,14007,20
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,3,14007,14
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,4,14007,1
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,5,14007,19
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,6,14007,1
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,8,14007,9
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,26,14007,150
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,28,14007,32
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,30,14007,11
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,32,14007,15
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,33,14007,18
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,35,14007,20
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,36,14007,14
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,37,14007,21
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,38,14007,11
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,39,14007,20
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,40,14007,18
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,41,14007,20
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,42,14007,16
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,43,14007,17
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,44,14007,14
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,45,14007,18
14000200107100000,CORDOBA,CALLE,PLATERO PEDRO DE BARES,47,14007,17
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,1,14007,20
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,2,14007,16
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,3,14007,22
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,4,14007,18
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,5,14007,20
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,6,14007,16
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,7,14007,23
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,8,14007,16
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,10,14007,16
14000200107200000,CORDOBA,CALLE,PLATERO PEDRO SÁNCHEZ DE LUQUE,12,14007,16
14000200107300000,CORDOBA,CALLE,PLATERO RAFAEL MUÑOZ HORNERO,1,14010,16
14000200107300000,CORDOBA,CALLE,PLATERO RAFAEL MUÑOZ HORNERO,2,14010,16
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,1,14010,18
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,2,14010,35
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,4,14010,31
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,6,14010,20
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,8,14010,20
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,10,14010,27
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,12,14010,20
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,16,14010,22
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,18,14010,20
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,20,14010,20
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,22,14010,22
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,24,14010,26
14000200107400000,CORDOBA,CALLE,PLATERO REPISO,26,14010,27
14000200107600000,CORDOBA,CALLE,PLATERO SÁNCHEZ DE LA CRUZ,1,14010,20
14000200107600000,CORDOBA,CALLE,PLATERO SÁNCHEZ DE LA CRUZ,2,14010,33
14000200107600000,CORDOBA,CALLE,PLATERO SÁNCHEZ DE LA CRUZ,3,14010,22
14000200107600000,CORDOBA,CALLE,PLATERO SÁNCHEZ DE LA CRUZ,4,14010,28
14000200107600000,CORDOBA,CALLE,PLATERO SÁNCHEZ DE LA CRUZ,5,14010,33
14000200107600000,CORDOBA,CALLE,PLATERO SÁNCHEZ DE LA CRUZ,6,14010,28
14000200107600000,CORDOBA,CALLE,PLATERO SÁNCHEZ DE LA CRUZ,7,14010,27
14000200107600000,CORDOBA,CALLE,PLATERO SÁNCHEZ DE LA CRUZ,8,14010,20
14000200107600000,CORDOBA,CALLE,PLATERO SÁNCHEZ DE LA CRUZ,10,14010,21
14000200107800000,CORDOBA,CALLE,DEL POCITO,1,14010,18
14000200107800000,CORDOBA,CALLE,DEL POCITO,2,14010,15
14000200107800000,CORDOBA,CALLE,DEL POCITO,3,14010,16
14000200107800000,CORDOBA,CALLE,DEL POCITO,4,14010,16
14000200107800000,CORDOBA,CALLE,DEL POCITO,5,14010,16
14000200107800000,CORDOBA,CALLE,DEL POCITO,6,14010,16
14000200107800000,CORDOBA,CALLE,DEL POCITO,7,14010,17
14000200107800000,CORDOBA,CALLE,DEL POCITO,9,14010,15
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,1,14010,16
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,2,14010,16
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,3,14010,16
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,4,14010,16
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,6,14010,16
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,12,14010,17
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,14,14010,16
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,16,14010,16
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,18,14010,13
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,20,14010,14
14000200108100000,CORDOBA,CALLE,POETA ANTONIO GALA,22,14010,16
14000200108300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),POETA BAENA YUSTE,1,14014,24
14000200108300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),POETA BAENA YUSTE,2,14014,24
14000200108300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),POETA BAENA YUSTE,3,14014,15
14000200108300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),POETA BAENA YUSTE,4,14014,8
14000200108300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),POETA BAENA YUSTE,6,14014,8
14000200108300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),POETA BAENA YUSTE,8,14014,8
14000200108300000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),POETA BAENA YUSTE,10,14014,8
14000200108500000,CORDOBA,CALLE,POETA BLANCO CRIADO,4,14007,8
14000200108500000,CORDOBA,CALLE,POETA BLANCO CRIADO,10,14014,7
14000200108500000,CORDOBA,CALLE,POETA BLANCO CRIADO,12,14014,6
14000200108700000,CORDOBA,CALLE,POETA FRANCISCO ARÉVALO,1,14010,77
14000200108700000,CORDOBA,CALLE,POETA FRANCISCO ARÉVALO,2,14010,10
14000200108700000,CORDOBA,CALLE,POETA FRANCISCO ARÉVALO,4,14010,10
14000200108700000,CORDOBA,CALLE,POETA FRANCISCO ARÉVALO,6,14010,10
14000200109100000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),POETA MANUEL REINA,1,14014,24
14000200109100000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),POETA MANUEL REINA,3,14014,24
14000200109400000,CORDOBA,CALLE,POETA MUHAMMAD IQBAL,1,14010,27
14000200109400000,CORDOBA,CALLE,POETA MUHAMMAD IQBAL,2,14010,31
14000200109400000,CORDOBA,CALLE,POETA MUHAMMAD IQBAL,3,14010,14
14000200109400000,CORDOBA,CALLE,POETA MUHAMMAD IQBAL,4,14010,68
14000200109400000,CORDOBA,CALLE,POETA MUHAMMAD IQBAL,6,14010,56
14000200109400000,CORDOBA,CALLE,POETA MUHAMMAD IQBAL,8,14010,16
14000200109700000,CORDOBA,CALLE,POETA SOLÍS,2,14007,26
14000200109700000,CORDOBA,CALLE,POETA SOLÍS,12,14007,6
14000200112000000,CORDOBA,CALLE,PRIEGO DE CÓRDOBA,1,14013,20
14000200112000000,CORDOBA,CALLE,PRIEGO DE CÓRDOBA,2,14013,24
14000200112000000,CORDOBA,CALLE,PRIEGO DE CÓRDOBA,3,14013,20
14000200112000000,CORDOBA,CALLE,PRIEGO DE CÓRDOBA,5,14013,20
14000200112000000,CORDOBA,CALLE,PRIEGO DE CÓRDOBA,7,14013,30
14000200112000000,CORDOBA,CALLE,PRIEGO DE CÓRDOBA,9,14013,20
14000200112000000,CORDOBA,CALLE,PRIEGO DE CÓRDOBA,13,14013,18
14000200112000000,CORDOBA,CALLE,PRIEGO DE CÓRDOBA,15,14013,20
14000200112000000,CORDOBA,CALLE,PRIEGO DE CÓRDOBA,17,14013,20
14000200112400000,CORDOBA,PLAZA,DE MARINALEDA,2,14014,15
14000200113500000,CORDOBA,CALLE,PUERTA PLASENCIA,8,14010,3
14000200113500000,CORDOBA,CALLE,PUERTA PLASENCIA,10,14010,8
14000200113500000,CORDOBA,CALLE,PUERTA PLASENCIA,14,14010,4
14000200113500000,CORDOBA,CALLE,PUERTA PLASENCIA,16,14010,4
14000200113500000,CORDOBA,CALLE,PUERTA PLASENCIA,18,14010,4
14000200113500000,CORDOBA,CALLE,PUERTA PLASENCIA,20,14010,5
14000200113500000,CORDOBA,CALLE,PUERTA PLASENCIA,22,14010,8
14000200113500000,CORDOBA,CALLE,PUERTA PLASENCIA,24,14010,10
14000200113500000,CORDOBA,CALLE,PUERTA PLASENCIA,26,14010,10
14000200113800000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),PUERTO DE SANTA MARÍA,1,14014,19
14000200113800000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),PUERTO DE SANTA MARÍA,3,14014,16
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,2,14013,1
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,4,14013,1
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,6,14013,6
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,8,14013,6
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,10,14013,1
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,12,14013,1
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,14,14013,1
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,16,14013,1
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,18,14013,6
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,20,14013,6
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,22,14013,1
14000200113900000,CORDOBA,CALLE,PUNTA UMBRÍA,24,14013,1
14000200114500000,CORDOBA,CALLE,LA RABIDA,1,14013,6
14000200114500000,CORDOBA,CALLE,LA RABIDA,3,14013,1
14000200114500000,CORDOBA,CALLE,LA RABIDA,5,14013,1
14000200114500000,CORDOBA,CALLE,LA RABIDA,7,14013,6
14000200115700000,CORDOBA,CALLE,REINA MERCEDES,1,14007,17
14000200115700000,CORDOBA,CALLE,REINA MERCEDES,2,14007,16
14000200115700000,CORDOBA,CALLE,REINA MERCEDES,3,14007,17
14000200115700000,CORDOBA,CALLE,REINA MERCEDES,4,14007,16
14000200115700000,CORDOBA,CALLE,REINA MERCEDES,5,14007,17
14000200116600000,CORDOBA,CALLE,REYES CATÓLICOS,2,14001,10
14000200116600000,CORDOBA,CALLE,REYES CATÓLICOS,4,14001,11
14000200116600000,CORDOBA,CALLE,REYES CATÓLICOS,13,14001,27
14000200116600000,CORDOBA,CALLE,REYES CATÓLICOS,15,14001,8
14000200116600000,CORDOBA,CALLE,REYES CATÓLICOS,16,14001,10
14000200116600000,CORDOBA,CALLE,REYES CATÓLICOS,17,14001,17
14000200119100000,CORDOBA,PLAZA,DE RUBÉN DARÍO,1,14010,8
14000200119100000,CORDOBA,PLAZA,DE RUBÉN DARÍO,2,14010,8
14000200119100000,CORDOBA,PLAZA,DE RUBÉN DARÍO,6,14010,4
14000200119700000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),DE SABULAR,1,14010,13
14000200119700000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),DE SABULAR,3,14010,16
14000200120000000,CORDOBA,CALLE,SAGUNTO,3,14007,4
14000200120000000,CORDOBA,CALLE,SAGUNTO,4,14007,52
14000200120000000,CORDOBA,CALLE,SAGUNTO,6,14007,57
14000200120000000,CORDOBA,CALLE,SAGUNTO,7,14007,4
14000200120000000,CORDOBA,CALLE,SAGUNTO,11,14007,7
14000200120000000,CORDOBA,CALLE,SAGUNTO,13,14007,35
14000200120000000,CORDOBA,CALLE,SAGUNTO,17,14007,17
14000200120000000,CORDOBA,CALLE,SAGUNTO,19,14007,8
14000200120000000,CORDOBA,CALLE,SAGUNTO,21,14007,8
14000200120000000,CORDOBA,CALLE,SAGUNTO,23,14007,20
14000200120000000,CORDOBA,CALLE,SAGUNTO,25,14007,18
14000200120000000,CORDOBA,CALLE,SAGUNTO,27,14007,18
14000200120000000,CORDOBA,CALLE,SAGUNTO,29,14007,16
14000200120000000,CORDOBA,CALLE,SAGUNTO,31,14007,16
14000200120000000,CORDOBA,CALLE,SAGUNTO,33,14007,16
14000200120000000,CORDOBA,CALLE,SAGUNTO,35,14007,20
14000200120000000,CORDOBA,CALLE,SAGUNTO,37,14007,16
14000200120000000,CORDOBA,CALLE,SAGUNTO,39,14007,16
14000200120000000,CORDOBA,CALLE,SAGUNTO,45,14007,6
14000200120000000,CORDOBA,CALLE,SAGUNTO,71,14007,32
14000200120000000,CORDOBA,CALLE,SAGUNTO,73,14007,32
14000200120600000,CORDOBA,CALLE,SAN ACISCLO,24,14007,11
14000200124100000,CORDOBA,CALLE,SAN JUAN DE LA CRUZ,13,14007,14
14000200124600000,CORDOBA,CALLE,SAN MARTÍN DE PORRES,1,14010,15
14000200124600000,CORDOBA,CALLE,SAN MARTÍN DE PORRES,3,14010,16
14000200124600000,CORDOBA,CALLE,SAN MARTÍN DE PORRES,4,14010,16
14000200124600000,CORDOBA,CALLE,SAN MARTÍN DE PORRES,6,14010,16
14000200125600000,CORDOBA,CALLE,SAN VICENTE DE PAUL,4,14004,15
14000200128200000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),DE SANTA ROSALÍA,1,14010,16
14000200128200000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),DE SANTA ROSALÍA,2,14010,15
14000200128200000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),DE SANTA ROSALÍA,4,14010,15
14000200129200000,CORDOBA,PLAZA,SANTUARIO DE LA FUENSANTA,1,14010,13
14000200129200000,CORDOBA,PLAZA,SANTUARIO DE LA FUENSANTA,2,14010,26
14000200129200000,CORDOBA,PLAZA,SANTUARIO DE LA FUENSANTA,3,14010,31
14000200129200000,CORDOBA,PLAZA,SANTUARIO DE LA FUENSANTA,4,14010,18
